ID,SentDate,report_type_id,ClickCount,DesktopClicks,DesktopOpens,Devices,EngagedReads,Ignored,Interactions,LinksClicked,LinksSent,Messages,MobileOpens,MobileClicks,MobileUnique,MultipleOpens,MultipleResponses,MultipleClicks,MultipleReads,NewOpens,NonUniqueClicks,NonUniqueOpens,Oof,OpenCount,OptOutCount,OptIns,ReadCount,ReadRate,Recipients,ReplyCount,Sent,Skimmed,UndeliverableCount,OpenRate,ReadsRate,ClickRate,AttentionRate,EffectiveRate,EngagementRate,UndeliverableRate,OofRate,OptOutRate,MultipleOpenRate,MultipleReadRate,ContentUtilization,EngagedReadRate,IgnoredRate,SkimmedRate,ForwardRate,ReplyRate,LeftOpen
1087,1/1/1900 12:00:00 AM +00:00,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1091,2018-04-10T14:58:25.0070000+00:00,6,0,0,2,2,0,0,0,0,7,7,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,7,1,0,0,1429,0,0,0,1429,0,0,0191,0,0,0,0,0,0,0,0,0,1429,0,0,0
1092,1/1/1900 12:00:00 AM +00:00,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1094,2018-04-23T12:26:13.3570000+00:00,6,1,1,141,154,44,43,0,1,28,215,7,0,7,34,0,0,36,0,1,285,5,107,0,0,48,0,0116,0,6,7338,16,3212,0,0259,0,0,0002,0,0155,0,0,4606,0,4377,0,0012,0,0,0082,0,0087,0,0455,0,0107,-0,0104,0,0039,0,0002,0,0015,42
1095,1/1/1900 12:00:00 AM +00:00,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1196,2018-02-02T14:00:00.9900000+00:00,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,-0,5,0,0,0,0
1197,2018-02-02T14:02:02.2230000+00:00,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,-0,5,0,0,0,0
1198,2018-02-02T14:26:18.7370000+00:00,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1199,2018-02-08T21:16:16.5870000+00:00,1,0,0,1,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,17,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0
1200,2018-02-14T18:27:43.6870000+00:00,1,0,0,1,2,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,6,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,6118,0,0,0,1,0,0,1,0,0,0,0,0
1201,2018-02-14T18:31:01.6530000+00:00,1,0,0,1,2,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,11,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,1
1202,2018-02-14T18:35:57.0930000+00:00,1,0,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,11,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,1
1203,2018-02-14T18:43:22.4970000+00:00,1,0,0,4,4,3,0,0,0,0,1,0,0,0,3,0,0,2,0,0,43,0,3,0,0,3,0,75,0,0,4,0,0,0,75,0,0,0,75,0,1,0,0,0,0,75,0,5,0,0,75,0,0,0,0,2
1206,2018-02-14T18:58:09.6530000+00:00,1,0,0,1,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,4,0,1,0,0,1,0,5,0,0,2,0,0,0,5,0,0,0,5,0,0,4489,0,0,0,0,5,0,0,0,0,0,0,0,0
1207,2018-02-14T18:59:21.9570000+00:00,1,0,0,26,29,19,0,0,0,0,1,0,0,0,18,0,0,14,0,0,291,1,21,0,0,19,0,7917,0,2,24,2,0,0,875,0,0,0,875,0,1,0,0,0417,0,0,75,0,5833,0,0,7917,0,0,0833,0,0,0833,13
1208,2018-02-20T22:02:05.2770000+00:00,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1209,2018-02-20T22:05:35.2300000+00:00,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1210,2018-02-21T00:19:22.1930000+00:00,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1211,2018-02-21T00:20:35.0430000+00:00,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1212,2018-02-21T15:31:31.5870000+00:00,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1213,2018-02-28T14:18:08.5170000+00:00,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1214,2018-02-28T17:01:14.2100000+00:00,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,2,0,1,1,0,0,1,0,1,0,5,0,0,0,1,0,0,0,0,0,0,1
1215,2018-03-13T14:59:40.7170000+00:00,1,0,0,1,1,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,3,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,1
1218,2018-03-13T15:10:03.8700000+00:00,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1219,2018-03-13T15:11:12.0400000+00:00,1,0,0,2,3,2,0,0,0,1,1,0,0,0,2,0,0,2,0,0,7,0,2,0,0,2,0,6667,0,0,3,0,0,0,6667,0,0,0,6667,0,1,0,0,0,0,6667,0,6667,0,0,6667,0,0,0,0,2
1222,2018-03-13T15:25:25.5000000+00:00,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1224,2018-03-13T15:34:26.3700000+00:00,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1225,2018-03-13T15:36:50.1770000+00:00,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1226,2018-03-13T15:38:09.8600000+00:00,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1228,2018-03-13T15:40:11.6200000+00:00,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1231,2018-03-13T15:44:54.8230000+00:00,1,0,0,2,2,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,5,0,2,0,0,1,0,5,0,0,2,1,0,1,0,0,1,0,1,0,0,0,0,0,5,0,0,5,0,0,5,0,0,1
1232,2018-03-13T15:46:32.4830000+00:00,1,0,0,1,1,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,5,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,1
1234,2018-03-13T17:47:38.2570000+00:00,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1235,2018-03-13T17:52:23.7170000+00:00,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1236,2018-03-13T17:52:38.8730000+00:00,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1237,2018-03-13T17:53:39.0600000+00:00,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1238,2018-03-13T17:54:39.1870000+00:00,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1239,2018-03-13T17:56:40.8900000+00:00,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1240,2018-03-13T17:59:41.1930000+00:00,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1241,2018-03-13T18:04:26.5870000+00:00,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1242,2018-03-13T18:11:57.0330000+00:00,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1243,2018-03-13T18:12:57.1270000+00:00,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1244,2018-03-13T18:14:42.3830000+00:00,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1245,2018-03-13T18:31:29.0900000+00:00,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1246,2018-03-13T18:33:29.5730000+00:00,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1247,2018-03-13T20:40:25.3230000+00:00,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1248,2018-03-13T20:41:55.5000000+00:00,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1249,2018-03-14T10:50:28.9730000+00:00,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1
1250,2018-03-14T12:48:37.7700000+00:00,1,0,0,1,1,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,3,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,1
1251,2018-03-14T12:48:56.6600000+00:00,1,0,0,1,1,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,5,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,1
1252,2018-03-14T12:54:04.8230000+00:00,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1253,2018-03-14T12:54:20.7470000+00:00,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1254,2018-03-14T12:55:22.3270000+00:00,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1255,2018-03-14T12:58:39.6470000+00:00,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1256,2018-03-15T11:28:03.3170000+00:00,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,-0,5,0,0,0,0
1257,2018-03-15T11:28:51.7900000+00:00,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,-0,5,0,0,0,0
1258,2018-03-15T11:29:21.9700000+00:00,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,-0,5,0,0,0,0
1259,2018-03-15T11:48:23.3000000+00:00,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,6,1,4,0,5,0,0,0,5,0,1,0,6667,0,5,0,0,0,0,0,0,0,5,0,0,0
1260,2018-03-15T14:24:56.5970000+00:00,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,2,0,0,0,5,0,0,0,0,0,6236,0,0,0,0,0,0,0,-0,5,0,0,0,0
1261,2018-03-15T14:25:35.5800000+00:00,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1262,2018-03-15T16:01:23.7270000+00:00,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0
1263,2018-03-15T17:26:11.6730000+00:00,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,-1,0,0,0,1
1264,2018-03-15T17:32:46.0870000+00:00,1,0,0,2,3,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,9,0,1,0,0,1,1,0,1,1,0,0,1,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0,1,1
1265,2018-03-16T15:48:25.8300000+00:00,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1266,2018-03-16T16:13:19.3730000+00:00,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1267,2018-03-16T16:16:50.9730000+00:00,1,0,0,3,5,3,0,0,0,0,1,2,0,2,3,0,0,4,0,0,14,0,4,0,0,4,0,2,0,0,20,0,0,0,2,0,0,0,2,0,1,0,0,0,0,15,0,2,0,0,15,0,0,0,0,2
1268,2018-03-16T19:09:09.3900000+00:00,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1269,2018-03-16T19:09:39.5700000+00:00,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1270,2018-03-16T19:19:55.1400000+00:00,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1271,2018-03-16T20:22:17.7930000+00:00,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,6,0,0,0,1667,0,0,0,0,0,0,0,0,0,0,0,0,-0,1667,0,0,0,0
1273,2018-03-16T20:33:11.4600000+00:00,1,0,0,2,2,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,5,0,2,0,0,0,0,0,0,4,1,0,0,5,0,0,0,25,0,1,0,0,0,0,25,0,0,0,-0,25,0,25,0,0,0
1274,2018-03-19T15:01:18.4830000+00:00,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1275,2018-03-19T15:26:14.0100000+00:00,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1276,2018-03-19T15:29:25.6700000+00:00,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1277,2018-03-19T15:30:46.2900000+00:00,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1278,2018-03-19T20:49:43.2700000+00:00,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,3333,0,0,3,0,0,0,3333,0,0,0,3333,0,1,0,0,0,0,0,3333,0,0,3333,0,0,0,0,1
1279,2018-03-19T20:51:29.1100000+00:00,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,3333,0,0,3,0,0,0,3333,0,0,0,3333,0,1,0,0,0,0,0,3333,0,0,3333,0,0,0,0,1
1280,2018-03-20T10:24:03.5370000+00:00,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1281,2018-03-20T10:24:37.0770000+00:00,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1282,2018-03-20T10:25:07.1570000+00:00,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1283,2018-03-20T10:34:17.6270000+00:00,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1286,2018-03-20T10:48:09.1600000+00:00,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1287,2018-03-20T10:53:53.8270000+00:00,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1288,2018-03-20T10:55:38.8630000+00:00,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1289,2018-03-20T11:31:38.0430000+00:00,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1290,2018-03-20T11:37:10.3400000+00:00,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1291,2018-03-23T04:01:05.7600000+00:00,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1292,2018-03-22T14:30:27.1570000+00:00,1,1,1,4,4,1,0,0,1,1,1,0,0,0,1,0,1,1,0,2,7,0,1,0,0,1,1,0,0,1,0,0,1,0,1,1,1,1,0,0,0,1,1,1,1,0,0,0,0,1
1293,2018-03-22T14:34:44.6730000+00:00,1,1,1,4,5,1,0,0,1,1,1,0,0,0,1,0,1,1,0,2,10,0,1,0,0,1,1,0,0,1,0,0,1,0,1,1,1,1,0,0,0,1,1,1,1,0,0,0,0,1
1294,2018-03-27T18:46:58.4400000+00:00,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1296,2018-03-29T11:59:56.0170000+00:00,1,0,0,6,8,2,1,0,0,0,1,2,0,2,1,0,0,2,0,0,25,0,4,0,0,2,0,2857,0,0,7,1,0,0,5714,0,0,0,4286,0,1,0,0,0,0,1429,0,2857,0,0,2857,-0,1429,0,1429,0,0,2
1299,2018-03-29T14:00:13.5130000+00:00,1,0,0,4,4,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,9,0,1,1,0,1,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,1,1,0,1,0,0,0,0,1
1300,2018-03-29T14:01:33.4670000+00:00,1,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,2,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,-1,0,0,0,1
1301,2018-03-30T13:54:09.1330000+00:00,1,0,0,1,2,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,3,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,1
1302,2018-03-30T21:48:15.5130000+00:00,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1303,2018-03-30T22:20:56.6830000+00:00,1,0,0,2,2,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0,0,7,0,0,0,2857,0,0,0,0,0,2376,0,0,0,0,0,0,0,-0,2857,0,0,0,0
1304,2018-03-30T22:21:25.7770000+00:00,1,0,0,1,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,7,0,0,0,2857,0,0,0,0,0,0,0,0,0,0,0,0,-0,2857,0,0,0,0
1305,2018-03-30T22:22:00.5200000+00:00,1,0,0,7,7,2,1,0,0,0,1,0,0,0,2,0,0,2,0,0,9,0,7,0,0,3,0,2,0,0,15,3,0,0,4667,0,0,0,4,0,0,8402,0,0,0,0,1333,0,1333,0,0,1333,-0,0667,0,2,0,0,1
1306,2018-04-03T09:23:14.8300000+00:00,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,5,0,0,0,2,0,0,0,0,0,2035,0,0,0,0,0,0,0,-0,2,0,0,0,0
1307,2018-04-03T09:25:15.1100000+00:00,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1308,2018-04-03T09:26:00.2600000+00:00,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,2,0,0,5,0,0,0,2,0,0,0,2,0,1,0,0,0,0,0,0,0,2,0,0,0,0,1
1309,2018-04-03T09:26:37.5200000+00:00,1,0,0,2,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,5,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,-0,2,0,0,0,0
1310,2018-04-03T09:27:52.7800000+00:00,1,0,0,2,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,5,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,-0,2,0,0,0,0
1311,2018-04-03T09:33:24.5700000+00:00,1,0,0,19,19,11,6,0,0,0,1,0,0,0,7,0,0,5,0,0,30,0,19,0,0,11,0,7857,0,0,14,2,0,1,3571,0,0,0,9286,0,1,0,0,0,0,5,0,3571,0,0,7857,-0,4286,0,1429,0,0,12
1312,2018-04-04T12:15:16.1030000+00:00,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1313,2018-04-04T12:47:34.5530000+00:00,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1317,2018-04-04T15:39:47.5900000+00:00,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
