Date,P1,P2,P3,P4,P5
21/05/2004,4433.95,8.20008E+12,8.49899E+15,1.69594E+12,740655700
24/05/2004,4444.65,5.27863E+12,8.50427E+15,1.69713E+12,1928292300
25/05/2004,4412.75,9.46111E+12,8.51373E+15,1.69927E+12,-215748100
26/05/2004,4437.95,7.55764E+12,8.52129E+15,1.70097E+12,1487208300
27/05/2004,4449.65,8.11197E+12,8.5294E+15,1.7028E+12,3310265500
28/05/2004,4447.20,8.03773E+12,8.53743E+15,1.7046E+12,1502897500
01/06/2004,4429.90,5.95219E+12,8.54339E+15,1.70595E+12,159258000
02/06/2004,4442.40,7.43083E+12,8.55082E+15,1.70762E+12,1831964100
03/06/2004,4418.05,7.56754E+12,8.55839E+15,1.70933E+12,119095100
04/06/2004,4442.65,6.85457E+12,8.56524E+15,1.71088E+12,1661995900
07/06/2004,4475.35,5.3831E+12,8.57062E+15,1.71208E+12,2864829000
08/06/2004,4501.05,5.98895E+12,8.57661E+15,1.71341E+12,4195397000
09/06/2004,4497.45,6.74157E+12,8.58335E+15,1.71491E+12,2696420300
10/06/2004,4485.10,7.59402E+12,8.59095E+15,1.7166E+12,1003253900
11/06/2004,4477.65,3.71001E+12,8.59466E+15,1.71743E+12,174692200
14/06/2004,4457.20,4.55657E+12,8.59921E+15,1.71845E+12,-847602100
15/06/2004,4447.75,5.52047E+12,8.60473E+15,1.71969E+12,-2088784500
16/06/2004,4481.55,7.98793E+12,8.61272E+15,1.72148E+12,-306382100
17/06/2004,4493.35,6.90286E+12,8.61963E+15,1.72301E+12,1229856900
18/06/2004,4492.45,7.32296E+12,8.62695E+15,1.72464E+12,-400202200
21/06/2004,4498.10,6.20142E+12,8.63315E+15,1.72602E+12,978473600
22/06/2004,4481.00,7.63278E+12,8.64078E+15,1.72772E+12,-724892600
23/06/2004,4483.30,7.42997E+12,8.64821E+15,1.72938E+12,932362500
24/06/2004,4501.70,8.97746E+12,8.65719E+15,1.73138E+12,2926600100
25/06/2004,4494.55,8.13784E+12,8.66533E+15,1.73319E+12,1115998900
28/06/2004,4506.80,7.0562E+12,8.67238E+15,1.73475E+12,2681678100
29/06/2004,4505.40,7.05073E+12,8.67943E+15,1.73632E+12,1116726100
30/06/2004,4488.45,8.63661E+12,8.68807E+15,1.73824E+12,-807458300
01/07/2004,4456.30,9.5615E+12,8.69763E+15,1.74039E+12,-2953072700
02/07/2004,4414.60,8.80281E+12,8.70644E+15,1.74238E+12,-4947094700
05/07/2004,4413.30,4.06668E+12,8.7105E+15,1.7433E+12,-5868553900
06/07/2004,4389.80,7.32237E+12,8.71782E+15,1.74497E+12,-7536596000
07/07/2004,4373.80,7.74711E+12,8.72557E+15,1.74674E+12,-9307850600
08/07/2004,4353.75,7.84682E+12,8.73342E+15,1.74854E+12,-11110163800
09/07/2004,4375.00,6.86751E+12,8.74029E+15,1.75011E+12,-9540447900
12/07/2004,4374.95,5.37826E+12,8.74566E+15,1.75134E+12,-10769778600
13/07/2004,4366.25,5.67747E+12,8.75134E+15,1.75264E+12,-12070085700
14/07/2004,4348.85,7.4406E+12,8.75878E+15,1.75435E+12,-13781019700
15/07/2004,4356.65,7.47636E+12,8.76626E+15,1.75607E+12,-12064938900
16/07/2004,4342.85,6.7998E+12,8.77306E+15,1.75764E+12,-13630685500
19/07/2004,4335.20,4.61267E+12,8.77767E+15,1.7587E+12,-14694688400
20/07/2004,4323.15,6.34474E+12,8.78402E+15,1.76017E+12,-16162307500
21/07/2004,4365.45,8.88599E+12,8.7929E+15,1.7622E+12,-14126779900
22/07/2004,4341.80,6.18778E+12,8.79909E+15,1.76363E+12,-15551943600
23/07/2004,4327.95,5.64534E+12,8.80474E+15,1.76493E+12,-16856335000
26/07/2004,4308.35,5.33769E+12,8.81007E+15,1.76617E+12,-18095252800
27/07/2004,4305.95,5.77012E+12,8.81584E+15,1.76751E+12,-19435286700
28/07/2004,4347.90,7.69697E+12,8.82354E+15,1.76928E+12,-17665013100
29/07/2004,4388.10,8.30347E+12,8.83184E+15,1.77117E+12,-15772742300
30/07/2004,4411.65,7.17571E+12,8.83902E+15,1.7728E+12,-14146205200
02/08/2004,4405.35,6.67122E+12,8.84569E+15,1.77432E+12,-15660550800
03/08/2004,4418.90,7.06237E+12,8.85275E+15,1.77591E+12,-14062332900
04/08/2004,4403.25,7.53489E+12,8.86029E+15,1.77762E+12,-15773543100
05/08/2004,4420.30,7.19926E+12,8.86749E+15,1.77925E+12,-14144862900
06/08/2004,4375.65,8.82443E+12,8.87631E+15,1.78127E+12,-16161575900
09/08/2004,4321.35,6.47069E+12,8.88278E+15,1.78277E+12,-17658952200
10/08/2004,4332.00,5.63453E+12,8.88842E+15,1.78407E+12,-16358275500
11/08/2004,4323.25,5.18132E+12,8.8936E+15,1.78527E+12,-17556753600
12/08/2004,4327.55,5.87398E+12,8.89947E+15,1.78662E+12,-16199407800
13/08/2004,4315.70,5.05714E+12,8.90453E+15,1.7878E+12,-17371207900
16/08/2004,4318.20,4.89189E+12,8.90942E+15,1.78893E+12,-16238354900
17/08/2004,4356.15,6.2345E+12,8.91566E+15,1.79036E+12,-14807159800
18/08/2004,4345.95,5.28856E+12,8.92094E+15,1.79158E+12,-16024052800
19/08/2004,4367.30,5.36321E+12,8.92631E+15,1.7928E+12,-14796014900
20/08/2004,4361.35,4.04768E+12,8.93035E+15,1.79373E+12,-15724095400
23/08/2004,4396.45,5.58486E+12,8.93594E+15,1.795E+12,-14453783700
24/08/2004,4411.80,5.37794E+12,8.94132E+15,1.79622E+12,-13234793900
25/08/2004,4409.55,5.75493E+12,8.94707E+15,1.79753E+12,-14539899200
26/08/2004,4432.75,5.66543E+12,8.95274E+15,1.79881E+12,-13261814300
27/08/2004,4471.85,5.35057E+12,8.95809E+15,1.8E+12,-12065314800
31/08/2004,4474.45,6.60649E+12,8.96469E+15,1.80148E+12,-10588822000
01/09/2004,4480.85,6.66874E+12,8.97136E+15,1.80297E+12,-9100545900
02/09/2004,4509.70,7.00368E+12,8.97837E+15,1.80452E+12,-7547519900
03/09/2004,4530.85,6.53086E+12,8.9849E+15,1.80596E+12,-6106098900
06/09/2004,4558.30,3.91971E+12,8.98882E+15,1.80682E+12,-5246192800
07/09/2004,4559.80,6.18618E+12,8.995E+15,1.80818E+12,-3889514600
08/09/2004,4563.80,6.55186E+12,9.00156E+15,1.80961E+12,-2453899400
09/09/2004,4544.00,9.55532E+12,9.01111E+15,1.81172E+12,-4556743800
10/09/2004,4551.55,7.51852E+12,9.01863E+15,1.81337E+12,-2904885200
13/09/2004,4555.65,6.39673E+12,9.02503E+15,1.81477E+12,-1500754500
14/09/2004,4550.30,7.6076E+12,9.03263E+15,1.81644E+12,-3172644900
15/09/2004,4558.55,8.7676E+12,9.0414E+15,1.81837E+12,-1249314100
16/09/2004,4554.55,7.52346E+12,9.04893E+15,1.82002E+12,-2901170500
17/09/2004,4573.25,8.44688E+12,9.05737E+15,1.82187E+12,-1054151100
20/09/2004,4576.50,6.8583E+12,9.06423E+15,1.82336E+12,444439500
21/09/2004,4597.30,8.77726E+12,9.07301E+15,1.82527E+12,2353659900
22/09/2004,4611.50,8.68432E+12,9.08169E+15,1.82716E+12,4236847100
23/09/2004,4579.65,7.34744E+12,9.08904E+15,1.82876E+12,2632480000
24/09/2004,4569.55,6.7565E+12,9.0958E+15,1.83024E+12,1153887900
27/09/2004,4555.05,5.97024E+12,9.10177E+15,1.83155E+12,-156799000
28/09/2004,4552.15,7.93436E+12,9.1097E+15,1.83329E+12,-1899790800
29/09/2004,4584.10,7.30628E+12,9.11701E+15,1.83489E+12,-305958900
30/09/2004,4588.45,9.84794E+12,9.12685E+15,1.83703E+12,1840286500
01/10/2004,4617.35,7.7204E+12,9.13458E+15,1.83871E+12,3512327200
04/10/2004,4680.55,7.0839E+12,9.14166E+15,1.84022E+12,5025803400
05/10/2004,4694.75,6.9781E+12,9.14864E+15,1.84171E+12,6512166000
06/10/2004,4701.30,7.47301E+12,9.15611E+15,1.8433E+12,8101728200
07/10/2004,4709.45,7.71044E+12,9.16382E+15,1.84493E+12,9738955900
08/10/2004,4702.05,6.18532E+12,9.17001E+15,1.84625E+12,8423504100
11/10/2004,4695.50,5.99944E+12,9.17601E+15,1.84753E+12,7145804300
12/10/2004,4661.90,6.65639E+12,9.18266E+15,1.84895E+12,5717976300
13/10/2004,4654.60,6.79872E+12,9.18946E+15,1.85041E+12,4257330800
14/10/2004,4629.75,7.26844E+12,9.19673E+15,1.85198E+12,2687388600
15/10/2004,4617.85,7.35753E+12,9.20409E+15,1.85358E+12,1094107200
18/10/2004,4624.75,4.78878E+12,9.20888E+15,1.85461E+12,2129575600
19/10/2004,4651.20,8.17767E+12,9.21705E+15,1.85637E+12,3887760000
20/10/2004,4627.25,8.65455E+12,9.22571E+15,1.85824E+12,2017416800
21/10/2004,4617.25,7.24821E+12,9.23296E+15,1.85981E+12,447606100
22/10/2004,4628.25,6.41562E+12,9.23937E+15,1.8612E+12,1833792400
25/10/2004,4583.50,8.99659E+12,9.24837E+15,1.86316E+12,-129029200
26/10/2004,4573.70,7.09844E+12,9.25547E+15,1.86471E+12,-1681041500
27/10/2004,4607.00,7.33907E+12,9.26281E+15,1.86631E+12,-88016200
28/10/2004,4641.70,9.25482E+12,9.27206E+15,1.8683E+12,1905827200
29/10/2004,4636.65,7.47988E+12,9.27954E+15,1.86991E+12,292618700
01/11/2004,4652.90,4.39256E+12,9.28393E+15,1.87086E+12,1236666000
02/11/2004,4685.35,5.88197E+12,9.28981E+15,1.87211E+12,2492062800
03/11/2004,4708.40,7.38421E+12,9.2972E+15,1.87368E+12,4060369200
04/11/2004,4713.25,7.26481E+12,9.30446E+15,1.87522E+12,5601728400
05/11/2004,4744.95,7.74953E+12,9.31221E+15,1.87685E+12,7234943800
08/11/2004,4723.10,7.27135E+12,9.31948E+15,1.87839E+12,5695414200
09/11/2004,4719.50,6.29032E+12,9.32577E+15,1.87973E+12,4362577900
10/11/2004,4732.05,9.05385E+12,9.33483E+15,1.88164E+12,6275881500
11/11/2004,4754.10,8.06541E+12,9.34289E+15,1.88334E+12,7972398700
12/11/2004,4787.80,8.75557E+12,9.35165E+15,1.88517E+12,9801124700
15/11/2004,4806.40,5.81066E+12,9.35746E+15,1.88637E+12,11010067600
16/11/2004,4784.65,9.37275E+12,9.36683E+15,1.88833E+12,9051147800
17/11/2004,4785.30,1.02735E+13,9.37711E+15,1.89048E+12,11198028200
18/11/2004,4801.80,9.6271E+12,9.38673E+15,1.89249E+12,13202922600
19/11/2004,4780.90,8.16907E+12,9.3949E+15,1.89419E+12,11494233000
22/11/2004,4739.10,6.74743E+12,9.40165E+15,1.89562E+12,10070454600
23/11/2004,4750.40,7.68266E+12,9.40933E+15,1.89723E+12,11687719500
24/11/2004,4732.25,7.21843E+12,9.41655E+15,1.89876E+12,10162349900
25/11/2004,4736.40,5.35353E+12,9.4219E+15,1.89989E+12,11292645100
26/11/2004,4739.75,4.37564E+12,9.42628E+15,1.90081E+12,12215824400
29/11/2004,4765.25,6.64398E+12,9.43292E+15,1.90221E+12,13610080000
30/11/2004,4728.35,7.52876E+12,9.44045E+15,1.9038E+12,12017821300
01/12/2004,4725.85,7.13885E+12,9.44759E+15,1.90531E+12,10507224700
02/12/2004,4745.90,8.46704E+12,9.45606E+15,1.90709E+12,12291299900
03/12/2004,4753.00,9.06044E+12,9.46512E+15,1.909E+12,14197557300
06/12/2004,4727.50,5.51235E+12,9.47063E+15,1.91017E+12,13031539700
07/12/2004,4729.40,8.27942E+12,9.47891E+15,1.91192E+12,14782168500
08/12/2004,4712.15,6.41067E+12,9.48532E+15,1.91328E+12,13421713500
09/12/2004,4697.10,6.94223E+12,9.49226E+15,1.91476E+12,11943731500
10/12/2004,4700.70,6.7999E+12,9.49906E+15,1.9162E+12,13390303000
13/12/2004,4713.10,7.06228E+12,9.50613E+15,1.9177E+12,14888739600
14/12/2004,4732.35,9.62605E+12,9.51575E+15,1.91974E+12,16922833800
15/12/2004,4736.45,9.41847E+12,9.52517E+15,1.92172E+12,18911343000
16/12/2004,4737.95,8.71649E+12,9.53389E+15,1.92356E+12,20751060600
17/12/2004,4718.45,8.72694E+12,9.54261E+15,1.92541E+12,18901525000
20/12/2004,4720.60,5.89261E+12,9.54851E+15,1.92666E+12,20149799800
21/12/2004,4736.60,5.79114E+12,9.5543E+15,1.92788E+12,21372435300
22/12/2004,4758.35,6.20952E+12,9.56051E+15,1.92919E+12,22677409100
23/12/2004,4782.20,5.20994E+12,9.56572E+15,1.93028E+12,23766852300
24/12/2004,4794.35,1.84745E+12,9.56756E+15,1.93066E+12,24152191700
29/12/2004,4803.60,4.11286E+12,9.57168E+15,1.93152E+12,25008396100
30/12/2004,4819.85,2.7765E+12,9.57445E+15,1.9321E+12,25584452300
31/12/2004,4811.70,7.46987E+11,9.5752E+15,1.93225E+12,25429208400
04/01/2005,4830.50,7.79194E+12,9.58299E+15,1.93386E+12,27042280200
05/01/2005,4826.50,8.70147E+12,9.59169E+15,1.93567E+12,25239426600
06/01/2005,4819.65,6.78243E+12,9.59848E+15,1.93707E+12,23832181200
07/01/2005,4841.65,7.92054E+12,9.6064E+15,1.93871E+12,25468098300
10/01/2005,4846.15,5.7563E+12,9.61215E+15,1.9399E+12,26655906900
11/01/2005,4826.30,8.12831E+12,9.62028E+15,1.94158E+12,24971737300
12/01/2005,4794.30,7.95694E+12,9.62824E+15,1.94324E+12,23312071400
13/01/2005,4796.15,8.53346E+12,9.63677E+15,1.94502E+12,25091302800
14/01/2005,4809.05,9.19973E+12,9.64597E+15,1.94693E+12,27004306400
17/01/2005,4833.75,6.66022E+12,9.65263E+15,1.94831E+12,28382163200
18/01/2005,4826.80,7.2831E+12,9.65992E+15,1.94982E+12,26873275000
19/01/2005,4831.45,8.24181E+12,9.66816E+15,1.95153E+12,28579142600
20/01/2005,4800.80,6.69504E+12,9.67485E+15,1.95292E+12,27184575400
21/01/2005,4799.75,7.83109E+12,9.68268E+15,1.95455E+12,25553012300
24/01/2005,4792.05,6.28467E+12,9.68897E+15,1.95586E+12,24241532900
25/01/2005,4826.85,8.06523E+12,9.69703E+15,1.95754E+12,25912442500
26/01/2005,4849.65,8.81839E+12,9.70585E+15,1.95935E+12,27730799100
27/01/2005,4847.65,8.58315E+12,9.71444E+15,1.96112E+12,25960218700
28/01/2005,4843.85,6.29585E+12,9.72073E+15,1.96242E+12,24660457700
31/01/2005,4856.15,6.39274E+12,9.72712E+15,1.96374E+12,25976879500
01/02/2005,4879.25,8.6432E+12,9.73577E+15,1.96551E+12,27748298300
02/02/2005,4908.15,8.5349E+12,9.7443E+15,1.96725E+12,29487222100
03/02/2005,4911.25,9.50281E+12,9.7538E+15,1.96919E+12,31422128300
04/02/2005,4927.85,8.93551E+12,9.76274E+15,1.971E+12,33235396700
07/02/2005,4962.15,7.75991E+12,9.7705E+15,1.97256E+12,34799217200
08/02/2005,4982.10,8.56319E+12,9.77906E+15,1.97428E+12,36518008000
09/02/2005,4988.75,8.33077E+12,9.78739E+15,1.97595E+12,38187919200
10/02/2005,4996.05,8.37763E+12,9.79577E+15,1.97763E+12,39864770900
11/02/2005,5022.55,8.66546E+12,9.80444E+15,1.97935E+12,41590081500
14/02/2005,5040.05,5.85379E+12,9.81029E+15,1.98052E+12,42751537200
15/02/2005,5050.90,6.98479E+12,9.81728E+15,1.9819E+12,44134418000
16/02/2005,5047.50,8.06211E+12,9.82534E+15,1.9835E+12,42537169100
17/02/2005,5064.70,7.96536E+12,9.8333E+15,1.98507E+12,44109890300
18/02/2005,5056.00,9.13685E+12,9.84244E+15,1.98688E+12,42302760100
21/02/2005,5062.65,5.69431E+12,9.84813E+15,1.988E+12,43427529200
22/02/2005,5038.25,9.01185E+12,9.85715E+15,1.98979E+12,41638842400
23/02/2005,5001.85,9.3959E+12,9.86654E+15,1.99167E+12,39760356800
24/02/2005,4987.30,8.50081E+12,9.87504E+15,1.99337E+12,38055866000
25/02/2005,4991.45,7.79528E+12,9.88284E+15,1.99493E+12,39617592800
28/02/2005,4999.30,9.05831E+12,9.8919E+15,1.99675E+12,41429508000
01/03/2005,4985.90,8.95976E+12,9.90086E+15,1.99854E+12,39632488800
02/03/2005,4983.40,8.55727E+12,9.90941E+15,2.00026E+12,37915334400
03/03/2005,5008.40,7.77025E+12,9.91718E+15,2.00181E+12,39466777600
04/03/2005,5026.85,7.48266E+12,9.92467E+15,2.0033E+12,40955316000
07/03/2005,5027.90,5.77751E+12,9.93044E+15,2.00445E+12,42104406500
08/03/2005,5015.75,7.42793E+12,9.93787E+15,2.00593E+12,40623486200
09/03/2005,5015.90,9.33078E+12,9.9472E+15,2.00779E+12,42483727000
10/03/2005,4976.45,8.44903E+12,9.95565E+15,2.00949E+12,40785925000
11/03/2005,4976.85,7.748E+12,9.9634E+15,2.01104E+12,42342732700
14/03/2005,4971.45,6.64264E+12,9.97004E+15,2.01238E+12,41006574800
15/03/2005,4990.55,7.09818E+12,9.97714E+15,2.0138E+12,42428898600
16/03/2005,4964.15,8.62883E+12,9.98577E+15,2.01554E+12,40690669400
17/03/2005,4936.45,9.49499E+12,9.99526E+15,2.01746E+12,38767225000
18/03/2005,4935.00,9.61189E+12,1.00049E+16,2.01941E+12,36819526200
21/03/2005,4937.75,7.7241E+12,1.00126E+16,2.02098E+12,38383821300
22/03/2005,4927.65,9.58928E+12,1.00222E+16,2.02292E+12,36437805900
23/03/2005,4912.25,9.55875E+12,1.00317E+16,2.02487E+12,34491906300
24/03/2005,4919.10,8.97282E+12,1.00407E+16,2.02669E+12,36315982900
29/03/2005,4908.55,7.38348E+12,1.00481E+16,2.0282E+12,34811775500
30/03/2005,4902.75,7.69492E+12,1.00558E+16,2.02977E+12,33242264300
31/03/2005,4914.10,8.44421E+12,1.00642E+16,2.03148E+12,34960628700
01/04/2005,4918.20,8.52177E+12,1.00728E+16,2.03322E+12,36693328700
04/04/2005,4900.15,6.33974E+12,1.00791E+16,2.03451E+12,35399543800
05/04/2005,4920.25,9.30648E+12,1.00884E+16,2.0364E+12,37291009400
06/04/2005,4945.50,8.01093E+12,1.00964E+16,2.03802E+12,38910852100
07/04/2005,4965.95,8.37588E+12,1.01048E+16,2.03971E+12,40597513900
08/04/2005,4984.55,6.99324E+12,1.01118E+16,2.04111E+12,42000496300
11/04/2005,4973.80,5.74642E+12,1.01175E+16,2.04227E+12,40845158000
12/04/2005,4957.45,6.65332E+12,1.01242E+16,2.04361E+12,39503072700
13/04/2005,4960.00,6.87684E+12,1.01311E+16,2.045E+12,40889532500
14/04/2005,4948.90,7.92211E+12,1.0139E+16,2.0466E+12,39288750600
15/04/2005,4918.50,8.29605E+12,1.01473E+16,2.04828E+12,37602047800
18/04/2005,4843.20,8.96587E+12,1.01563E+16,2.05013E+12,35750819400
19/04/2005,4844.85,7.37239E+12,1.01636E+16,2.05166E+12,37272516400
20/04/2005,4845.70,7.93889E+12,1.01716E+16,2.05329E+12,38910852800
21/04/2005,4822.30,7.75868E+12,1.01793E+16,2.0549E+12,37301935800
22/04/2005,4839.30,5.69221E+12,1.0185E+16,2.05608E+12,38478181500
25/04/2005,4854.55,5.43057E+12,1.01904E+16,2.0572E+12,39596838100
26/04/2005,4855.55,7.10903E+12,1.01976E+16,2.05866E+12,41060942700
27/04/2005,4813.05,8.74174E+12,1.02063E+16,2.06048E+12,39244685500
28/04/2005,4798.10,9.41752E+12,1.02157E+16,2.06244E+12,37281924900
29/04/2005,4799.05,7.66422E+12,1.02234E+16,2.06404E+12,38878953100
03/05/2005,4832.30,8.10785E+12,1.02315E+16,2.06572E+12,40556797500
04/05/2005,4865.20,7.99055E+12,1.02395E+16,2.06736E+12,42199187100
05/05/2005,4900.05,6.50069E+12,1.0246E+16,2.06869E+12,43525844200
06/05/2005,4911.10,6.27622E+12,1.02523E+16,2.06996E+12,44803811400
09/05/2005,4911.90,6.57597E+12,1.02588E+16,2.0713E+12,46142593800
10/05/2005,4904.65,7.90301E+12,1.02667E+16,2.07291E+12,44531264100
11/05/2005,4882.40,7.46941E+12,1.02742E+16,2.07444E+12,43001400500
12/05/2005,4892.60,7.37761E+12,1.02816E+16,2.07595E+12,44509311500
13/05/2005,4873.70,7.93872E+12,1.02895E+16,2.07758E+12,42880421400
16/05/2005,4878.35,5.38175E+12,1.02949E+16,2.07868E+12,43983612500
17/05/2005,4891.35,7.00396E+12,1.03019E+16,2.08012E+12,45415520600
18/05/2005,4927.70,8.70778E+12,1.03106E+16,2.08188E+12,47182629400
19/05/2005,4961.15,1.04319E+13,1.0321E+16,2.08399E+12,49285356800
20/05/2005,4971.90,7.98117E+12,1.0329E+16,2.08559E+12,50890611500
23/05/2005,4981.70,5.7221E+12,1.03347E+16,2.08674E+12,52039234900
24/05/2005,4982.20,8.80401E+12,1.03436E+16,2.08851E+12,53806327500
25/05/2005,4973.85,8.17539E+12,1.03517E+16,2.09015E+12,52162652900
26/05/2005,4980.55,9.74956E+12,1.03615E+16,2.09211E+12,54120179700
27/05/2005,4989.30,6.62377E+12,1.03681E+16,2.09343E+12,55447775000
31/05/2005,4981.85,7.16935E+12,1.03753E+16,2.09487E+12,54008681400
01/06/2005,4987.50,7.58313E+12,1.03829E+16,2.09639E+12,55529107900
02/06/2005,5005.70,7.5549E+12,1.03904E+16,2.0979E+12,57038366700
03/06/2005,5001.90,6.58587E+12,1.0397E+16,2.09922E+12,55721693200
06/06/2005,4991.50,5.13756E+12,1.04021E+16,2.10025E+12,54692431100
07/06/2005,5004.15,7.62337E+12,1.04098E+16,2.10177E+12,56215841300
08/06/2005,5010.15,7.31257E+12,1.04171E+16,2.10323E+12,57675392200
09/06/2005,4997.00,7.08777E+12,1.04242E+16,2.10465E+12,56256987600
10/06/2005,5028.25,7.41992E+12,1.04316E+16,2.10613E+12,57732633800
13/06/2005,5038.55,6.27494E+12,1.04378E+16,2.10737E+12,58978019400
14/06/2005,5045.90,6.9539E+12,1.04448E+16,2.10875E+12,60356148700
15/06/2005,5037.10,8.08669E+12,1.04529E+16,2.11036E+12,58750722900
16/06/2005,5032.95,7.66658E+12,1.04606E+16,2.11188E+12,57227444400
17/06/2005,5071.55,1.05637E+13,1.04711E+16,2.11396E+12,59310386800
20/06/2005,5067.95,5.82041E+12,1.04769E+16,2.11511E+12,58161911800
21/06/2005,5081.50,6.458E+12,1.04834E+16,2.11638E+12,59432797100
22/06/2005,5093.55,7.47029E+12,1.04909E+16,2.11785E+12,60899413900
23/06/2005,5110.50,9.1841E+12,1.05001E+16,2.11964E+12,62696518300
24/06/2005,5091.75,6.99232E+12,1.0507E+16,2.12102E+12,61323254200
27/06/2005,5057.95,7.61841E+12,1.05147E+16,2.12252E+12,59817029300
28/06/2005,5066.95,9.01057E+12,1.05237E+16,2.1243E+12,61595331700
29/06/2005,5104.85,8.77905E+12,1.05325E+16,2.12602E+12,63315078100
30/06/2005,5117.65,9.5238E+12,1.0542E+16,2.12788E+12,65176048900
01/07/2005,5134.60,7.83025E+12,1.05498E+16,2.12941E+12,66701046900
04/07/2005,5174.80,5.67773E+12,1.05555E+16,2.13051E+12,67798235900
05/07/2005,5184.00,7.96976E+12,1.05635E+16,2.13204E+12,69335612100
06/07/2005,5213.85,1.11858E+13,1.05746E+16,2.13419E+12,71481015300
07/07/2005,5125.85,1.1E+13,1.05856E+16,2.13633E+12,69335023700
08/07/2005,5195.25,7.30893E+12,1.05929E+16,2.13774E+12,70741872200
11/07/2005,5245.05,7.32012E+12,1.06003E+16,2.13914E+12,72137496100
12/07/2005,5232.80,8.64717E+12,1.06089E+16,2.14079E+12,70485002500
13/07/2005,5234.60,8.99409E+12,1.06179E+16,2.14251E+12,72203202300
14/07/2005,5264.90,9.77482E+12,1.06277E+16,2.14436E+12,74059803900
15/07/2005,5242.05,1.08181E+13,1.06385E+16,2.14643E+12,71996091100
18/07/2005,5235.20,1.06429E+13,1.06491E+16,2.14846E+12,69963141700
19/07/2005,5210.95,9.96327E+12,1.06591E+16,2.15037E+12,68051153500
20/07/2005,5221.50,9.98085E+12,1.06691E+16,2.15228E+12,69962644700
21/07/2005,5218.10,8.4266E+12,1.06775E+16,2.1539E+12,68347764800
22/07/2005,5223.65,7.10465E+12,1.06846E+16,2.15526E+12,69707856900
25/07/2005,5257.65,6.92852E+12,1.06915E+16,2.15658E+12,71025655200
26/07/2005,5266.65,8.03855E+12,1.06996E+16,2.1581E+12,72551967400
27/07/2005,5264.35,1.12825E+13,1.07109E+16,2.16025E+12,70408769000
28/07/2005,5272.30,9.68473E+12,1.07206E+16,2.16208E+12,72245677000
29/07/2005,5289.45,9.07011E+12,1.07296E+16,2.1638E+12,73960432600
01/08/2005,5292.60,5.73513E+12,1.07354E+16,2.16488E+12,75044045600
02/08/2005,5310.70,7.32112E+12,1.07427E+16,2.16626E+12,76422605600
03/08/2005,5318.15,8.88769E+12,1.07516E+16,2.16793E+12,78093804700
04/08/2005,5317.70,8.26824E+12,1.07598E+16,2.16949E+12,76538951800
05/08/2005,5324.25,7.57358E+12,1.07674E+16,2.17091E+12,77961421200
08/08/2005,5333.00,5.42941E+12,1.07728E+16,2.17193E+12,78979499700
09/08/2005,5353.20,7.24194E+12,1.07801E+16,2.17328E+12,80332324500
10/08/2005,5368.80,7.51665E+12,1.07876E+16,2.17468E+12,81732386400
11/08/2005,5367.35,7.0169E+12,1.07946E+16,2.17599E+12,80425056000
12/08/2005,5358.95,6.30782E+12,1.08009E+16,2.17716E+12,79247993800
15/08/2005,5353.60,6.23228E+12,1.08072E+16,2.17833E+12,78083864400
16/08/2005,5337.40,8.24686E+12,1.08154E+16,2.17987E+12,76538756200
17/08/2005,5303.20,9.7668E+12,1.08252E+16,2.18172E+12,74697075800
18/08/2005,5284.20,7.51276E+12,1.08327E+16,2.18314E+12,73275336200
19/08/2005,5291.20,6.62309E+12,1.08393E+16,2.18439E+12,74527054500
22/08/2005,5321.15,5.31438E+12,1.08446E+16,2.18539E+12,75525782800
23/08/2005,5306.60,5.90936E+12,1.08505E+16,2.1865E+12,74412195800
24/08/2005,5285.10,7.25089E+12,1.08578E+16,2.18787E+12,73040247000
25/08/2005,5262.00,5.70217E+12,1.08635E+16,2.18896E+12,71956595900
26/08/2005,5255.10,4.87745E+12,1.08684E+16,2.18988E+12,71028458600
30/08/2005,5249.15,5.78649E+12,1.08741E+16,2.19099E+12,69926091900
31/08/2005,5277.90,7.17364E+12,1.08813E+16,2.19235E+12,71285275900
01/09/2005,5319.50,8.04153E+12,1.08894E+16,2.19386E+12,72796984200
02/09/2005,5328.85,8.69587E+12,1.08981E+16,2.19549E+12,74428831200
05/09/2005,5331.20,5.67888E+12,1.09037E+16,2.19655E+12,75494048100
06/09/2005,5352.20,8.00442E+12,1.09117E+16,2.19805E+12,76989585500
07/09/2005,5367.05,7.35651E+12,1.09191E+16,2.19942E+12,78360266600
08/09/2005,5352.15,6.77823E+12,1.09259E+16,2.20069E+12,77093817500
09/09/2005,5351.35,5.59427E+12,1.09315E+16,2.20173E+12,76048422700
12/09/2005,5370.00,6.23233E+12,1.09377E+16,2.20289E+12,77209006300
13/09/2005,5353.55,7.20202E+12,1.09449E+16,2.20424E+12,75863727200
14/09/2005,5338.40,6.58522E+12,1.09515E+16,2.20547E+12,74630171200
15/09/2005,5364.80,8.98696E+12,1.09605E+16,2.20715E+12,76305342100
16/09/2005,5397.00,1.15409E+13,1.0972E+16,2.20929E+12,78443728500
19/09/2005,5412.05,6.81689E+12,1.09788E+16,2.21055E+12,79703305200
20/09/2005,5428.75,1.00771E+13,1.09889E+16,2.2124E+12,81559555200
21/09/2005,5393.05,1.03327E+13,1.09992E+16,2.21432E+12,79643627600
22/09/2005,5374.90,8.53705E+12,1.10078E+16,2.21591E+12,78055309300
