date,time,time2,y1_lp1,y1_lp2,y1_tp,9_5/8__press__(Psi),y2_dr,Discharge_Total___(bbl),Suction_Rate_ADC1_(bbl/min),Suction_Total_(bbl),y3_pc,Proppant_Conc_40/70_(ppa),Speed_Auger1__(rpm),Speed_Auger2___(rpm),Speed_Auger3__(rpm),Rate_FR_(gal/min),Rate_Cleanup_(gal/min),Total_Pump_Rate_(bbl/min),Rate_VICON-NF_(gal/min),Rate_Encapsulted__(lbs/min),Channel_47_(Units),pump_rate_(Units),y2_tr,comment1,comment2,
6/11/16,0:22:56,2.62,20.685249,-6.439063,6827.058594,1317.175415,0,0,0,0,0,0,0,0,0,0,0,7,0,-2.26E-11,0,-3.65E-13,0,,,
6/11/16,0:22:57,2.63,20.521982,-6.321689,6830.210449,1317.410156,0,0,0,0,0,0,0,0,0,0,0,7,0,-2.26E-11,0,-3.65E-13,0,,,
6/11/16,0:22:58,2.65,20.271658,-5.823545,6830.999512,1317.390137,0,0,0,0,0,0,0,0,0,0,0,7,0,-2.26E-11,0,-3.65E-13,0,,,
6/11/16,0:22:59,2.67,19.878651,-5.705893,6830.728027,1316.880005,0,0,0,0,0,0,0,0,0,0,0,7,0,-2.26E-11,0,-3.65E-13,0,,,
6/11/16,0:23:00,2.68,20.135927,-5.534004,6829.035645,1316.956177,0,0,0,0,0,0,0,0,0,0,0,7,0,-2.26E-11,0,-3.65E-13,0,,,
6/11/16,0:23:01,2.7,20.238005,-6.084994,6827.036621,1317.02356,0,0,0,0,0,0,0,0,0,0,0,7,0,-2.26E-11,0,-3.65E-13,0,,,
6/11/16,0:23:02,2.72,20.0205,-5.359056,6825.814941,1316.909546,0,0,0,0,0,0,0,0,0,0,0,7,0,-2.26E-11,0,-3.65E-13,0,,,
6/11/16,0:23:03,2.73,20.172642,-5.547633,6823.179199,1317.528687,0,0,0,0,0,0,0,0,0,0,0,7,0,-2.26E-11,0,-3.65E-13,0,,,
6/11/16,0:23:04,2.75,20.641859,-5.74372,6822.049805,1317.027954,0,0,0,0,0,0,0,0,0,0,0,7,0,-2.26E-11,0,-3.65E-13,0,,,
6/11/16,0:23:05,2.77,20.984245,-5.938972,6822.806641,1317.318359,0,0,0,0,0,0,0,0,0,0,0,7,0,-2.26E-11,0,-3.65E-13,0,,,
6/11/16,0:23:06,2.78,21.374195,-6.452136,6823.455078,1317.28833,0,0,0,0,0,0,0,0,0,0,0,7,0,-2.26E-11,0,-3.65E-13,0,,,
6/11/16,0:23:07,2.8,21.331917,-6.037989,6823.693359,1318.185547,0,0,0,0,0,0,0,0,0,0,0,7,0,-2.26E-11,0,-3.65E-13,0,,,
6/11/16,0:23:08,2.82,21.880404,-5.644981,6823.948242,1317.785034,0,0,0,0,0,0,0,0,0,0,0,7,0,-2.26E-11,0,-3.65E-13,0,,,
6/11/16,0:23:09,2.83,22.209997,-6.103073,6825.296387,1317.835693,0,0,0,0,0,0,0,0,0,0,0,7,0,-2.26E-11,0,-3.65E-13,0,,,
6/11/16,0:23:10,2.85,21.786116,-6.060796,6826.188477,1317.827881,0,0,0,0,0,0,0,0,0,0,0,7,0,-2.26E-11,0,-3.65E-13,0,,,
6/11/16,0:23:11,2.87,22.059246,-6.027698,6827.018555,1317.59314,0,0,0,0,0,0,0,0,0,0,0,7,0,-2.26E-11,0,-3.65E-13,0,,,
6/11/16,0:23:12,2.88,21.875675,-5.456682,6827.089844,1317.301147,0,0,0,0,0,0,0,0,0,0,0,7,0,-2.26E-11,0,-3.65E-13,0,,,
6/11/16,0:23:13,2.9,21.751905,-5.144612,6826.893066,1317.431885,0,0,0,0,0,0,0,0,0,0,0,7,0,-2.26E-11,0,-3.65E-13,0,,,
6/11/16,0:23:14,2.92,22.294273,-5.226107,6826.020508,1317.146484,0,0,0,0,0,0,0,0,0,0,0,7,0,-2.26E-11,0,-3.65E-13,0,,,
6/11/16,0:23:15,2.93,22.263956,-5.241682,6825.693359,1316.784302,0,0,0,0,0,0,0,0,0,0,0,7,0,-2.26E-11,0,-3.65E-13,0,,,
6/11/16,0:23:16,2.95,22.15576,-4.81947,6825.391113,1316.271484,0,0,0,0,0,0,0,0,0,0,0,7,0,-2.26E-11,0,-3.65E-13,0,,,
6/11/16,0:23:17,2.97,21.959951,-5.151288,6824.73584,1316.125732,0,0,0,0,0,0,0,0,0,0,0,7,0,-2.26E-11,0,-3.65E-13,0,,,
6/11/16,0:23:18,2.98,22.093735,-5.385757,6824.510742,1315.850342,0,0,0,0,0,0,0,0,0,0,0,7,0,-2.26E-11,0,-3.65E-13,0,,,
6/11/16,0:23:19,3,22.463102,-5.91533,6823.123535,1315.32251,0,0,0,0,0,0,0,0,0,0,0,7,0,-2.26E-11,0,-3.65E-13,0,,,
6/11/16,0:23:20,3.02,22.116543,-5.935913,6824.348633,1315.254028,0,0,0,0,0,0,0,0,0,0,0,7,0,-2.26E-11,0,-3.65E-13,0,,,
6/11/16,0:23:21,3.03,22.025314,-6.077207,6824.589844,1315.544434,0,0,0,0,0,0,0,0,0,0,0,7,0,-2.26E-11,0,-3.65E-13,0,,,
6/11/16,0:23:22,3.05,22.420547,-6.310564,6824.441895,1315.3302,0,0,0,0,0,0,0,0,0,0,0,7,0,-2.26E-11,0,-3.65E-13,0,,,
6/11/16,0:23:23,3.07,22.334881,-6.155919,6824.955078,1315.17334,0,0,0,0,0,0,0,0,0,0,0,7,0,-2.26E-11,0,-3.65E-13,0,,,
6/11/16,0:23:24,3.08,22.907564,-5.832168,6823.845703,1314.989258,0,0,0,0,0,0,0,0,0,0,0,7,0,-2.26E-11,0,-3.65E-13,0,,,
6/11/16,0:23:25,3.1,22.604395,-5.486443,6813.844727,1314.860229,0,0,0,0,0,0,0,0,0,0,0,7,0,-2.26E-11,0,-3.65E-13,0,,,
6/11/16,0:23:26,3.12,22.673929,-6.334205,6811.368652,1315.259644,0,0,0,0,0,0,0,0,0,0,0,7,0,-2.26E-11,0,-3.65E-13,0,,,
6/11/16,0:23:27,3.13,22.392454,-6.279412,6812.29834,1315.231201,0,0,0,0,0,0,0,0,0,0,0,7,0,-2.26E-11,0,-3.65E-13,0,,,
6/11/16,0:23:28,3.15,21.457636,-6.126715,6811.825684,1315.572754,0,0,0,0,0,0,0,0,0,0,0,7,0,-2.26E-11,0,-3.65E-13,0,,,
6/11/16,0:23:29,3.17,21.410353,-6.367582,6813.029297,1315.440918,0,0,0,0,0,0,0,0,0,0,0,7,0,-2.26E-11,0,-3.65E-13,0,,,
6/11/16,0:23:30,3.18,21.516602,-6.439063,6814.195312,1315.710205,0,0,0,0,0,0,0,0,0,0,0,7,0,-2.26E-11,0,-3.65E-13,0,,,
6/11/16,0:23:31,3.2,21.68404,-6.771437,6816.936523,1315.796997,0,0,0,0,0,0,0,0,0,0,0,7,0,-2.26E-11,0,-3.65E-13,0,,,
6/11/16,0:23:32,3.22,21.71825,-6.44546,6817.46875,1316.096191,0,0,0,0,0,0,0,0,0,0,0,7,0,-2.26E-11,0,-3.65E-13,0,,,
6/11/16,0:23:33,3.23,21.743839,-6.288869,6818.341797,1315.358032,0,0,0,0,0,0,0,0,0,0,0,7,0,-2.26E-11,0,-3.65E-13,0,,,
6/11/16,0:23:34,3.25,21.995831,-6.454638,6819.646973,1315.692383,0,0,0,0,0,0,0,0,0,0,0,7,0,-2.26E-11,0,-3.65E-13,0,,,
6/11/16,0:23:35,3.27,21.820883,-6.290538,6819.108398,1315.724609,0,0,0,0,0,0,0,0,0,0,0,7,0,-2.26E-11,0,-3.65E-13,0,,,
6/11/16,0:23:36,3.28,21.657616,-6.204593,6817.725586,1315.812012,0,0,0,0,0,0,0,0,0,0,0,7,0,-2.26E-11,0,-3.65E-13,0,,,
6/11/16,0:23:37,3.3,22.003342,-5.649988,6813.137207,1316.106812,0,0,0,0,0,0,0,0,0,0,0,7,0,-2.26E-11,0,-3.65E-13,0,,,
6/11/16,0:23:38,3.32,22.37076,-5.55709,6812.53125,1315.790771,0,0,0,0,0,0,0,0,0,0,0,7,0,-2.26E-11,0,-3.65E-13,0,,,
6/11/16,0:23:39,3.33,23.17708,-3.870744,6812.887207,1315.357544,0,0,0,0,0,0,0,0,0,0,0,7,0,-2.26E-11,0,-3.65E-13,0,,,
6/11/16,0:23:40,3.35,24.616997,-2.640543,6811.931152,1315.084961,0,0,0,0,0,0,0,0,0,0,0,7,0,-2.26E-11,0,-3.65E-13,0,,,
6/11/16,0:23:41,3.37,26.22908,-1.105504,6806.454102,1314.837402,0,0,0,0,0,0,0,0,0,0,0,7,0,-2.26E-11,0,-3.65E-13,0,,,
6/11/16,0:23:42,3.38,28.255587,0.392265,6799.554199,1314.850708,0,0,0,0,0,0,0,0,0,0,0,7,0,-2.26E-11,0,-3.65E-13,0,,,
6/11/16,0:23:43,3.4,29.897432,2.151761,6798.322754,1315.503296,0,0,0,0,0,0,0,0,0,0,0,7,0,-2.26E-11,0,-3.65E-13,0,,,
6/11/16,0:23:44,3.42,31.48921,4.301484,6796.894043,1315.83313,0,0,0,0,0,0,0,0,0,0,0,7,0,-2.26E-11,0,-3.65E-13,0,,,
6/11/16,0:23:45,3.43,33.228123,6.142196,6795.69043,1316.129639,0,0,0,0,0,0,0,0,0,0,0,7,0,-2.26E-11,0,-3.65E-13,0,,,
6/11/16,0:23:46,3.45,34.77874,7.833827,6796.007324,1316.797119,0,0,0,0,0,0,0,0,0,0,0,7,0,-2.26E-11,0,-3.65E-13,0,,,
6/11/16,0:23:47,3.47,35.896572,9.533245,6798.146973,1316.560181,0,0,0,0,0,0,0,0,0,0,0,7,0,-2.26E-11,0,-3.65E-13,0,,,
6/11/16,0:23:48,3.48,37.929478,12.198634,6800.820312,1316.615845,0,0,0,0,0,0,0,0,0,0,0,7,0,-2.26E-11,0,-3.65E-13,0,,,
6/11/16,0:23:49,3.5,79.792747,55.193363,6798.832031,1315.572266,0,0,0,0,0,0,0,0,0,0,0,7,0,-2.26E-11,0,-3.65E-13,0,,,
6/11/16,0:23:50,3.52,647.12561,628.771545,6797.816406,1315.077148,0,0,0,0,0,0,0,0,0,0,0,7,0,-2.26E-11,0,-3.65E-13,0,,,
6/11/16,0:23:51,3.53,1127.360107,1114.544556,6799.149414,1315.444824,0,0,0,0,0,0,0,0,0,0,0,7,0,-2.26E-11,0,-3.65E-13,0,,,
6/11/16,0:23:52,3.55,1568.771729,1561.834839,6798.419434,1316.253662,0,0,0,0,0,0,0,0,0,0,0,7,0,-2.26E-11,0,-3.65E-13,0,,,
6/11/16,0:23:53,3.57,1974.798096,1974.241089,6796.72168,1316.344849,0,0,0,0,0,0,0,0,0,0,0,7,0,-2.26E-11,0,-3.65E-13,0,,,
6/11/16,0:23:54,3.58,2392.537354,2397.776367,6787.548828,1316.554565,0,0,0,0,0,0,0,0,0,0,0,7,0,-2.26E-11,0,-3.65E-13,0,,,
6/11/16,0:23:55,3.6,2731.500977,2741.064453,6761.462891,1316.66748,0,0,0,0,0,0,0,0,0,0,0,7,0,-2.26E-11,0,-3.65E-13,0,,,
6/11/16,0:23:56,3.62,3045.909424,3059.360596,6756.912598,1316.296997,0,0,0,0,0,0,0,0,0,0,0,7,0,-2.26E-11,0,-3.65E-13,0,,,
6/11/16,0:23:57,3.63,3369.328613,3386.952393,6759.949707,1315.160034,0,0,0,0,0,0,0,0,0,0,0,7,0,-2.26E-11,0,-3.65E-13,0,,,
6/11/16,0:23:58,3.65,3633.841064,3654.021484,6763.337402,1315.152832,0,0,0,0,0,0,0,0,0,0,0,7,0,-2.26E-11,0,-3.65E-13,0,,,
6/11/16,0:23:59,3.67,3876.804932,3898.754395,6768.593262,1315.131592,0,0,0,0,0,0,0,0,0,0,0,7,0,-2.26E-11,0,-3.65E-13,0,,,
6/11/16,0:24:00,3.68,4125.731445,4149.184082,6777.783691,1315.128906,0,0,0,0,0,0,0,0,0,0,0,7,0,-2.26E-11,0,-3.65E-13,0,,,
6/11/16,0:24:01,3.7,4325.588867,4351.300293,6784.15332,1315.300781,0,0,0,0,0,0,0,0,0,0,0,7,0,-2.26E-11,0,-3.65E-13,0,,,
6/11/16,0:24:02,3.72,4510.797363,4539.207031,6787.5,1315.416504,0,0,0,0,0,0,0,0,0,0,0,7,0,-2.26E-11,0,-3.65E-13,0,,,
6/11/16,0:24:03,3.73,4683.479004,4713.755371,6787.732422,1316.124634,0,0,0,0,0,0,0,0,0,0,0,7,0,-2.26E-11,0,-3.65E-13,0,,,
6/11/16,0:24:04,3.75,4861.892578,4893.393555,6789.234375,1316.864502,0,0,0,0,0,0,0,0,0,0,0,7,0,-2.26E-11,0,-3.65E-13,0,,,
6/11/16,0:24:05,3.77,5001.602539,5035.202637,6788.878418,1316.70813,0,0,0,0,0,0,0,0,0,0,0,7,0,-2.26E-11,0,-3.65E-13,0,,,
6/11/16,0:24:06,3.78,5128.32373,5163.802246,6785.239258,1317.722168,0,0,0,0,0,0,0,0,0,0,0,7,0,-2.26E-11,0,-3.65E-13,0,,,
6/11/16,0:24:07,3.8,5258.59375,5295.759766,6776.378906,1316.638062,0,0,0,0,0,0,0,0,0,0,0,7,0,-2.26E-11,0,-3.65E-13,0,,,
6/11/16,0:24:08,3.82,5364.150879,5402.210938,6772.209961,1316.466675,0,0,0,0,0,0,0,0,0,0,0,7,0,-2.26E-11,0,-3.65E-13,0,,,
6/11/16,0:24:09,3.83,5459.794922,5497.653809,6772.602539,1315.795898,0,0,0,0,0,0,0,0,0,0,0,7,0,-2.26E-11,0,-3.65E-13,0,,,
6/11/16,0:24:10,3.85,5545.894531,5584.173828,6774.038086,1314.962036,0,0,0,0,0,0,0,0,0,0,0,7,0,-2.26E-11,0,-3.65E-13,0,,,
6/11/16,0:24:11,3.87,5631.045898,5668.541016,6761.275879,1314.162598,0,0,0,0,0,0,0,0,0,0,0,7,0,-2.26E-11,0,-3.65E-13,0,,,
6/11/16,0:24:12,3.88,5696.812988,5733.253418,6742.26709,1313.765381,0,0,0,0,0,0,0,0,0,0,0,7,0,-2.26E-11,0,-3.65E-13,0,,,
6/11/16,0:24:13,3.9,5749.968262,5788.077637,6724.995605,1313.233643,0,0,0,0,0,0,0,0,0,0,0,7,0,-2.26E-11,0,-3.65E-13,0,,,
6/11/16,0:24:14,3.92,5795.705078,5833.539551,6708.153809,1311.687744,0,0,0,0,0,0,0,0,0,0,0,7,0,-2.26E-11,0,-3.65E-13,0,,,
6/11/16,0:24:15,3.93,5838.089844,5874.106445,6684.995117,1310.457886,0,0,0,0,0,0,0,0,0,0,0,7,0,-2.26E-11,0,-3.65E-13,0,,,
6/11/16,0:24:16,3.95,5864.542969,5899.510254,6660.433594,1309.350342,0,0,0,0,0,0,0,0,0,0,0,7,0,-2.26E-11,0,-3.65E-13,0,,,
6/11/16,0:24:17,3.97,5878.8125,5913.617676,6640.521973,1308.217651,0,0,0,0,0,0,0,0,0,0,0,7,0,-2.26E-11,0,-3.65E-13,0,,,
6/11/16,0:24:18,3.98,5876.365234,5910.896484,6610.52002,1305.499756,0,0,0,0,0,0,0,0,0,0,0,7,0,-2.26E-11,0,-3.65E-13,0,,,
6/11/16,0:24:19,4,5857.535156,5892.270996,6572.516602,1303.404785,0,0,0,0,0,0,0,0,0,0,0,7,0,-2.26E-11,0,-3.65E-13,0,,,
6/11/16,0:24:20,4.02,5827.419434,5860.772461,6530.75,1300.734741,0,0,0,0,0,0,0,0,0,0,0,7,0,-2.26E-11,0,-3.65E-13,0,,,
6/11/16,0:24:21,4.03,5782.585938,5814.537109,6486.314941,1297.467163,0,0,0,0,0,0,0,0,0,0,0,7,0,-2.26E-11,0,-3.65E-13,0,,,
6/11/16,0:24:22,4.05,5709.217773,5739.311035,6424.586426,1293.080933,0,0,0,0,0,0,0,0,0,0,0,7,0,-2.26E-11,0,-3.65E-13,0,,,
6/11/16,0:24:23,4.07,5623.080078,5651.101562,6357.063477,1288.024902,0,0,0,0,0,0,0,0,0,0,0,7,0,-2.26E-11,0,-3.65E-13,0,,,
6/11/16,0:24:24,4.08,5518.453125,5545.565918,6278.436523,1282.722534,0,0,0,0,0,0,0,0,0,0,0,7,0,-2.26E-11,0,-3.65E-13,0,,,
6/11/16,0:24:25,4.1,5379.804688,5404.430664,6175.14502,1275.73291,0,0,0,0,0,0,0,0,0,0,0,7,0,-2.26E-11,0,-3.65E-13,0,,,
6/11/16,0:24:26,4.12,5241.535156,5263.723633,6076.224121,1268.92688,0,0,0,0,0,0,0,0,0,0,0,7,0,-2.26E-11,0,-3.65E-13,0,,,
6/11/16,0:24:27,4.13,5091.658691,5111.487793,5968.861816,1261.435059,0,0,0,0,0,0,0,0,0,0,0,7,0,-2.26E-11,0,-3.65E-13,0,,,
6/11/16,0:24:28,4.15,4913.589844,4932.831055,5834.949707,1253.26001,0,0,0,0,0,0,0,0,0,0,0,7,0,-2.26E-11,0,-3.65E-13,0,,,
6/11/16,0:24:29,4.17,4752.57959,4770.348145,5703.620117,1245.845947,0,0,0,0,0,0,0,0,0,0,0,7,0,-2.26E-11,0,-3.65E-13,0,,,
6/11/16,0:24:30,4.18,4589.901855,4606.373047,5565.623047,1238.420288,0,0,0,0,0,0,0,0,0,0,0,7,0,-2.26E-11,0,-3.65E-13,0,,,
6/11/16,0:24:31,4.2,4408.402344,4423.810547,5398.851562,1229.642334,0,0,0,0,0,0,0,0,0,0,0,7,0,-2.26E-11,0,-3.65E-13,0,,,
6/11/16,0:24:32,4.22,4248.79248,4262.317383,5244.584961,1221.828857,0,0,0,0,0,0,0,0,0,0,0,7,0,-2.26E-11,0,-3.65E-13,0,,,
6/11/16,0:24:33,4.23,4091.135742,4103.84375,5084.82373,1214.914917,0,0,0,0,0,0,0,0,0,0,0,7,0,-2.26E-11,0,-3.65E-13,0,,,
6/11/16,0:24:34,4.25,3938.049072,3948.340576,4922.263672,1207.556519,0,0,0,0,0,0,0,0,0,0,0,7,0,-2.26E-11,0,-3.65E-13,0,,,
6/11/16,0:24:35,4.27,3768.902832,3777.988281,4739.901367,1200.001221,0,0,0,0,0,0,0,0,0,0,0,7,0,-2.26E-11,0,-3.65E-13,0,,,
6/11/16,0:24:36,4.28,3622.797852,3630.559326,4578.44043,1193.516724,0,0,0,0,0,0,0,0,0,0,0,7,0,-2.26E-11,0,-3.65E-13,0,,,
6/11/16,0:24:37,4.3,3481.558594,3487.28418,4419.146973,1186.491455,0.520901,0.026045,0,0,0,0,0,0,0,0,0,7,0,-2.26E-11,0,-3.65E-13,0,,,
6/11/16,0:24:38,4.32,3327.223145,3331.639648,4243.451172,1179.598145,9.89712,0.212701,0,0,0,0,0,0,0,0,0,7,0,-2.26E-11,0,-3.65E-13,0,,,
6/11/16,0:24:39,4.33,3194.145996,3197.566406,4091.860107,1173.696045,10.678472,0.401528,0,0,0,0,0,0,0,0,0,7,0,-2.26E-11,0,-3.65E-13,0,,,
6/11/16,0:24:40,4.35,3065.57666,3067.543457,3943.696289,1167.675537,7.553065,0.533924,0,0,0,0,0,0,0,0,0,7,0,-2.26E-11,0,-3.65E-13,0,,,
6/11/16,0:24:41,4.37,2941.179199,2942.60376,3799.227539,1162.083252,6.771714,0.557798,0,0,0,0,0,0,0,0,0,7,0,-2.26E-11,0,-3.65E-13,0,,,
6/11/16,0:24:42,4.38,2806.994629,2806.476562,3642.364258,1155.975464,5.990363,0.685853,0,0,0,0,0,0,0,0,0,7,0,-2.26E-11,0,-3.65E-13,0,,,
6/11/16,0:24:43,4.4,2692.114502,2690.133057,3508.892822,1150.900024,4.68811,0.7705,0,0,0,0,0,0,0,0,0,7,0,-2.26E-11,0,-3.65E-13,0,,,
6/11/16,0:24:44,4.42,2580.676514,2577.73877,3380.654297,1146.151001,3.646308,0.833442,0,0,0,0,0,0,0,0,0,7,0,-2.26E-11,0,-3.65E-13,0,,,
6/11/16,0:24:45,4.43,2473.296143,2469.29248,3256.158447,1141.413208,3.385857,0.898554,0.520901,0.008682,0,0,0,0,0,0,0,7,0,-2.26E-11,0,-3.65E-13,0,,,
6/11/16,0:24:46,4.45,2370.839355,2365.950195,3137.043945,1137.178955,3.125407,0.918088,0.520901,0.010852,0,0,0,0,0,0,0,7,0,-2.26E-11,0,-3.65E-13,0,,,
6/11/16,0:24:47,4.47,2260.100098,2253.508789,3007.781982,1132.481689,2.864956,0.972349,0.781352,0.023875,0,0,0,0,0,0,0,7,0,-2.26E-11,0,-3.65E-13,0,,,
6/11/16,0:24:48,4.48,2165.491211,2157.699219,2897.356934,1128.097168,2.864956,0.972349,0.781352,0.023875,0,0,0,0,0,0,0,7,0,-2.26E-11,0,-3.65E-13,0,,,
6/11/16,0:24:49,4.5,2075.466553,2067.054443,2790.612793,1123.759888,2.083604,1.074358,0.781352,0.054261,0,0,0,0,0,0,0,7,0,-2.26E-11,0,-3.65E-13,0,,,
6/11/16,0:24:50,4.52,1978.501221,1968.410278,2678.226074,1120.238647,2.344055,1.093892,0.781352,0.062942,0,0,0,0,0,0,0,7,0,-2.26E-11,0,-3.65E-13,0,,,
6/11/16,0:24:51,4.53,1895.888916,1884.805054,2581.999512,1116.895508,2.083604,1.130789,0.781352,0.075965,0,0,0,0,0,0,0,7,0,-2.26E-11,0,-3.65E-13,0,,,
6/11/16,0:24:52,4.55,1817.114258,1805.005737,2491.104736,1113.986694,1.302253,1.156834,1.041802,0.091158,0,0,0,0,0,0,0,7,0,-2.26E-11,0,-3.65E-13,0,,,
6/11/16,0:24:53,4.57,1741.264648,1728.781738,2404.216309,1110.760254,1.302253,1.180709,0.781352,0.10418,0,0,0,0,0,0,0,7,0,-2.26E-11,0,-3.65E-13,0,,,
6/11/16,0:24:54,4.58,1659.877808,1647.072266,2316.054688,1108.055664,1.823154,1.213265,0.781352,0.117203,0,0,0,0,0,0,0,7,0,-2.26E-11,0,-3.65E-13,0,,,
6/11/16,0:24:55,4.6,1591.824829,1577.395508,2238.782471,1105.755493,1.823154,1.252333,0.781352,0.134566,0,0,0,0,0,0,0,7,0,-2.26E-11,0,-3.65E-13,0,,,
6/11/16,0:24:56,4.62,1526.554932,1511.360229,2163.67334,1104.13562,1.562703,1.278378,0.781352,0.143248,0,0,0,0,0,0,0,7,0,-2.26E-11,0,-3.65E-13,0,,,
6/11/16,0:24:57,4.63,1456.803711,1441.217285,2085.084961,1101.647949,1.823154,1.284889,0.520901,0.145418,0,0,0,0,0,0,0,7,0,-2.26E-11,0,-3.65E-13,0,,,
6/11/16,0:24:58,4.65,1397.9198,1381.390503,2018.130737,1099.414551,2.083604,1.328298,0.781352,0.162782,0,0,0,0,0,0,0,7,0,-2.26E-11,0,-3.65E-13,0,,,
6/11/16,0:24:59,4.67,1341.77002,1324.376831,1957.369385,1097.48877,2.083604,1.384729,0.781352,0.184486,0,0,0,0,0,0,0,7,0,-2.26E-11,0,-3.65E-13,0,,,
6/11/16,0:25:00,4.68,1288.167969,1270.035034,1900.89978,1095.709717,2.083604,1.384729,0.781352,0.184486,0,0,0,0,0,0,0,7,0,-2.26E-11,0,-3.65E-13,0,,,
6/11/16,0:25:01,4.7,1230.898926,1212.318115,1841.520874,1093.520874,1.302253,1.423796,2.604506,0.245258,0,0,0,0,0,0,0,7,0,-2.26E-11,0,-3.65E-13,0,,,
6/11/16,0:25:02,4.72,1182.61377,1163.866089,1793.652832,1092.200806,1.302253,1.423796,2.604506,0.245258,0,0,0,0,0,0,0,7,0,-2.26E-11,0,-3.65E-13,0,,,
6/11/16,0:25:03,4.73,1136.541992,1118.121948,1748.074463,1090.569824,1.302253,1.454182,4.42766,0.347267,0,0,0,0,0,0,0,7,0,-2.26E-11,0,-3.65E-13,0,,,
6/11/16,0:25:04,4.75,1092.997437,1074.075684,1728.336792,1089.11792,0,1.458523,5.729912,0.505708,0,0,0,0,0,0,0,7,0,-2.26E-11,0,-3.65E-13,0,,,
6/11/16,0:25:05,4.77,1047.205444,1027.808105,1731.241089,1088.511597,1.302253,1.471545,6.250813,0.583843,0,0,0,0,0,0,0,7,0,-2.26E-11,0,-3.65E-13,0,,,
6/11/16,0:25:06,4.78,1009.037781,989.600342,1774.853516,1087.541382,1.302253,1.471545,6.250813,0.583843,0,0,0,0,0,0,0,7,0,-2.26E-11,0,-3.65E-13,0,,,
6/11/16,0:25:07,4.8,972.876587,952.920715,1823.885254,1086.273071,4.167209,1.588748,7.032165,0.818249,0,0,0,0,0,0,0,7,0,-2.26E-11,0,-3.65E-13,0,,,
6/11/16,0:25:08,4.82,934.578247,914.889893,1878.065796,1084.478027,4.167209,1.632157,7.032165,0.887702,0,0,0,0,0,0,0,7,0,-2.26E-11,0,-3.65E-13,0,,,
6/11/16,0:25:09,4.83,903.31311,882.757568,1924.944214,1083.396606,4.94856,1.747189,7.292615,1.061336,0,0,0,0,0,0,0,7,0,-2.26E-11,0,-3.65E-13,0,,,
6/11/16,0:25:10,4.85,875.138916,854.122192,1969.605225,1083.104004,4.94856,1.825324,7.292615,1.176368,0,0,0,0,0,0,0,7,0,-2.26E-11,0,-3.65E-13,0,,,
6/11/16,0:25:11,4.87,851.009399,829.651123,2010.810669,1082.663452,5.469461,1.942527,7.292615,1.330468,0,0,0,0,0,0,0,7,0,-2.26E-11,0,-3.65E-13,0,,,
6/11/16,0:25:12,4.88,830.710938,809.483398,2050.666748,1082.923828,5.729912,2.051048,7.292615,1.465034,0,0,0,0,0,0,0,7,0,-2.26E-11,0,-3.65E-13,0,,,
6/11/16,0:25:13,4.9,814.280518,792.504822,2089.230957,1082.947144,5.729912,2.051048,7.292615,1.465034,0,0,0,0,0,0,0,7,0,-2.26E-11,0,-3.65E-13,0,,,
6/11/16,0:25:14,4.92,799.838257,779.031311,2126.79834,1082.959351,5.729912,2.174762,7.292615,1.619134,0,0,0,0,0,0,0,7,0,-2.26E-11,0,-3.65E-13,0,,,
6/11/16,0:25:15,4.93,786.337463,765.148071,2170.268555,1083.347168,5.990363,2.285454,7.292615,1.755871,0,0,0,0,0,0,0,7,0,-2.26E-11,0,-3.65E-13,0,,,
6/11/16,0:25:16,4.95,775.948242,754.951538,2208.921631,1083.172485,5.729912,2.411338,7.292615,1.909971,0,0,0,0,0,0,0,7,0,-2.26E-11,0,-3.65E-13,0,,,
6/11/16,0:25:17,4.97,767.442505,745.784729,2250.100586,1082.931519,5.729912,2.515518,7.292615,2.042366,0,0,0,0,0,0,0,7,0,-2.26E-11,0,-3.65E-13,0,,,
6/11/16,0:25:18,4.98,759.935852,737.399963,2292.873535,1083.231934,5.990363,2.624039,7.292615,2.176932,0,0,0,0,0,0,0,7,0,-2.26E-11,0,-3.65E-13,0,,,
6/11/16,0:25:19,5,753.852478,731.760742,2329.061523,1083.073364,5.990363,2.624039,7.292615,2.176932,0,0,0,0,0,0,0,7,0,-2.26E-11,0,-3.65E-13,0,,,
6/11/16,0:25:20,5.02,748.922485,727.766724,2363.934326,1083.180176,6.250813,2.83457,7.292615,2.424361,0,0,0,0,0,0,0,7,0,-2.26E-11,0,-3.65E-13,0,,,
6/11/16,0:25:21,5.03,745.197937,724.391479,2396.95874,1083.329834,6.250813,2.910535,7.553065,2.513348,0,0,0,0,0,0,0,7,0,-2.26E-11,0,-3.65E-13,0,,,
6/11/16,0:25:22,5.05,742.212158,721.334778,2430.143066,1084.137573,5.469461,3.014715,7.292615,2.647914,0,0,0,0,0,0,0,7,0,-2.26E-11,0,-3.65E-13,0,,,
6/11/16,0:25:23,5.07,741.569885,719.795593,2459.717529,1084.187622,5.209011,3.097191,7.292615,2.758605,0,0,0,0,0,0,0,7,0,-2.26E-11,0,-3.65E-13,0,,,
6/11/16,0:25:24,5.08,740.698792,718.781494,2485.742188,1084.697754,5.469461,3.192689,7.292615,2.891001,0,0,0,0,0,0,0,7,0,-2.26E-11,0,-3.65E-13,0,,,
